cat,date,fcst
well-185,2049-03-01,418.58
well-185,2049-04-01,420.38
well-185,2049-05-01,419.28
well-185,2049-06-01,418.78
well-185,2049-07-01,419.82
well-185,2049-08-01,420.27
well-185,2049-09-01,419.94
well-185,2049-10-01,416.93
well-185,2049-11-01,416.93
well-185,2049-12-01,416.93
well-185,2050-01-01,416.93
well-186,2048-02-01,516.43
well-186,2048-03-01,510.69
well-186,2048-04-01,506.34
well-186,2048-05-01,506.68
well-186,2048-06-01,505.35
well-186,2048-07-01,503.6
well-186,2048-08-01,506.93
well-186,2048-09-01,514.82
well-186,2048-10-01,510.61
well-186,2048-11-01,514.27
well-186,2048-12-01,514.68
well-186,2049-01-01,514.69
well-186,2049-02-01,520.11
well-186,2049-03-01,523.02
well-186,2049-04-01,524.05
well-186,2049-05-01,532.11
well-186,2049-06-01,520.25
well-186,2049-07-01,512.35
well-186,2049-08-01,512.03
well-186,2049-09-01,539.92
well-186,2049-10-01,553.96
well-186,2049-11-01,532.1
well-186,2049-12-01,503.2
well-186,2050-01-01,498.07
well-187,2048-02-01,911.8
well-187,2048-03-01,910.88
well-187,2048-04-01,911.8
well-187,2048-05-01,911.66
well-187,2048-06-01,911.8
well-187,2048-07-01,910.86
well-187,2048-08-01,918.52
well-187,2048-09-01,928.47
well-187,2048-10-01,921.07
well-187,2048-11-01,921.76
well-187,2048-12-01,920.17
well-187,2049-01-01,920.66
well-187,2049-02-01,919.77
well-187,2049-03-01,919.95
well-187,2049-04-01,936.95
well-187,2049-05-01,940.24
well-187,2049-06-01,936.48
well-187,2049-07-01,944.64
well-187,2049-08-01,936.16
well-187,2049-09-01,937.23
well-187,2049-10-01,930.71
well-187,2049-11-01,954.74
well-187,2049-12-01,948.26
well-187,2050-01-01,949.04
well-188,2048-02-01,994.13
well-188,2048-03-01,989.35
well-188,2048-04-01,1006.27
well-188,2048-05-01,999.82
well-188,2048-06-01,997.91
well-188,2048-07-01,999.82
well-188,2048-08-01,1004.73
well-188,2048-09-01,1004.73
well-188,2048-10-01,1001.75
well-188,2048-11-01,1011.67
well-188,2048-12-01,1010.81
well-188,2049-01-01,1020.81
well-188,2049-02-01,1021.75
well-188,2049-03-01,1019.37
well-188,2049-04-01,1011.77
well-188,2049-05-01,1020.23
well-188,2049-06-01,1006.66
well-188,2049-07-01,1005.32
well-188,2049-08-01,1003.9
well-188,2049-09-01,978.89
well-188,2049-10-01,979.78
well-188,2049-11-01,953.94
well-188,2049-12-01,982.14
well-188,2050-01-01,982.14
well-189,2048-02-01,2000.87
well-189,2048-03-01,2000.74
well-189,2048-04-01,2012.16
well-189,2048-05-01,1999.04
well-189,2048-06-01,2012.16
well-189,2048-07-01,1999.03
well-189,2048-08-01,1999.04
well-189,2048-09-01,1993.57
well-189,2048-10-01,1991.5
well-189,2048-11-01,1991.5
well-189,2048-12-01,2008.88
well-189,2049-01-01,2011.02
well-189,2049-02-01,2011.04
well-189,2049-03-01,2017.64
well-189,2049-04-01,2018.61
well-189,2049-05-01,2017.87
well-189,2049-06-01,2015.28
well-189,2049-07-01,2012.36
well-189,2049-08-01,2020.43
well-189,2049-09-01,2015.64
well-189,2049-10-01,2008.08
well-189,2049-11-01,1994.06
well-189,2049-12-01,1999.41
well-189,2050-01-01,2004.49
well-19,2048-02-01,1857.38
well-19,2048-03-01,1857.6
well-19,2048-04-01,1857.6
well-19,2048-05-01,1882.42
well-19,2048-06-01,1876.54
well-19,2048-07-01,1882.42
well-19,2048-08-01,1858.7
well-19,2048-09-01,1875.52
well-19,2048-10-01,1861.77
well-19,2048-11-01,1886.2
well-19,2048-12-01,1880.61
well-19,2049-01-01,1882.33
well-19,2049-02-01,1893.84
well-19,2049-03-01,1913.96
well-19,2049-04-01,1934.65
well-19,2049-05-01,1946.61
well-19,2049-06-01,1952.51
well-19,2049-07-01,1963.21
well-19,2049-08-01,1956.28
well-19,2049-09-01,1961.74
well-19,2049-10-01,1955.21
well-19,2049-11-01,1957.97
well-19,2049-12-01,1958.43
well-19,2050-01-01,1958.42
well-190,2048-02-01,1309.18
well-190,2048-03-01,1309.25
well-190,2048-04-01,1309.18
well-190,2048-05-01,1309.25
well-190,2048-06-01,1309.25
well-190,2048-07-01,1303.98
well-190,2048-08-01,1303.66
well-190,2048-09-01,1313.75
well-190,2048-10-01,1312.55
well-190,2048-11-01,1312.55
well-190,2048-12-01,1318.32
well-190,2049-01-01,1317.86
well-190,2049-02-01,1318.32
well-190,2049-03-01,1320.1
well-190,2049-04-01,1297.19
well-190,2049-05-01,1291.83
well-190,2049-06-01,1287.21
well-190,2049-07-01,1299.2
well-190,2049-08-01,1301.84
well-190,2049-09-01,1291.58
well-190,2049-10-01,1316.31
well-190,2049-11-01,1314.08
well-190,2049-12-01,1309.33
well-190,2050-01-01,1309.36
well-191,2048-02-01,1806.21
well-191,2048-03-01,1807.07
well-191,2048-04-01,1806.05
well-191,2048-05-01,1806.84
well-191,2048-06-01,1806.84
well-191,2048-07-01,1805.9
well-191,2048-08-01,1807.77
well-191,2048-09-01,1806.84
well-191,2048-10-01,1804.65
well-191,2048-11-01,1795.64
well-191,2048-12-01,1801.78
well-191,2049-01-01,1796.33
well-191,2049-02-01,1806.28
well-191,2049-03-01,1806.85
well-191,2049-04-01,1806.01
well-191,2049-05-01,1806.01
well-191,2049-06-01,1800.03
well-191,2049-07-01,1818.39
well-191,2049-08-01,1822.15
well-191,2049-09-01,1820.09
well-191,2049-10-01,1825.34
well-191,2049-11-01,1825.09
well-191,2049-12-01,1823.74
well-191,2050-01-01,1824.61
well-192,2048-02-01,2625.1
well-192,2048-03-01,2620.86
well-192,2048-04-01,2614.41
well-192,2048-05-01,2611.58
well-192,2048-06-01,2618.32
well-192,2048-07-01,2606.9
well-192,2048-08-01,2606.39
well-192,2048-09-01,2626.31
well-192,2048-10-01,2626.82
well-192,2048-11-01,2619.17
well-192,2048-12-01,2629.23
well-192,2049-01-01,2637.42
well-192,2049-02-01,2647.26
well-192,2049-03-01,2645.75
well-192,2049-04-01,2651.76
well-192,2049-05-01,2651.76
well-192,2049-06-01,2648.61
well-192,2049-07-01,2648.47
well-192,2049-08-01,2652.25
well-192,2049-09-01,2649.47
well-192,2049-10-01,2651.4
well-192,2049-11-01,2632.07
well-192,2049-12-01,2626.21
well-192,2050-01-01,2626.21
well-193,2048-02-01,795.59
well-193,2048-03-01,807.44
well-193,2048-04-01,839.48
well-193,2048-05-01,853.2
well-193,2048-06-01,849.25
well-193,2048-07-01,887.07
well-193,2048-08-01,877.17
well-193,2048-09-01,879.21
well-193,2048-10-01,877.08
well-193,2048-11-01,879.01
well-193,2048-12-01,879.09
well-193,2049-01-01,914.79
well-193,2049-02-01,926.19
well-193,2049-03-01,926.19
well-193,2049-04-01,925.55
well-193,2049-05-01,933.63
well-193,2049-06-01,937.49
well-193,2049-07-01,950.51
well-193,2049-08-01,952.25
well-193,2049-09-01,959.87
well-193,2049-10-01,964.02
well-193,2049-11-01,969.26
well-193,2049-12-01,973.34
well-193,2050-01-01,972.98
well-194,2048-02-01,857.8
well-194,2048-03-01,863.8
well-194,2048-04-01,863.04
well-194,2048-05-01,856.59
well-194,2048-06-01,860.7
well-194,2048-07-01,860.97
well-194,2048-08-01,842.5
well-194,2048-09-01,842.5
well-194,2048-10-01,843.36
well-194,2048-11-01,855.83
well-194,2048-12-01,857.81
well-194,2049-01-01,859.04
well-194,2049-02-01,853.95
well-194,2049-03-01,861.19
well-194,2049-04-01,852.25
well-194,2049-05-01,853.91
well-194,2049-06-01,863.13
well-194,2049-07-01,866.2
well-194,2049-08-01,866.84
well-194,2049-09-01,875.01
well-194,2049-10-01,874.23
well-194,2049-11-01,861.99
well-194,2049-12-01,855.99
well-194,2050-01-01,855.99
well-195,2048-02-01,930.3
well-195,2048-03-01,944.88
well-195,2048-04-01,950.02
well-195,2048-05-01,960.76
well-195,2048-06-01,963.43
well-195,2048-07-01,975.62
well-195,2048-08-01,961.28
well-195,2048-09-01,979.63
well-195,2048-10-01,1010.4
well-195,2048-11-01,1009.79
well-195,2048-12-01,1009.69
well-195,2049-01-01,1008.22
well-195,2049-02-01,1010.28
well-195,2049-03-01,1011.11
well-195,2049-04-01,1017.41
well-195,2049-05-01,1020.58
well-195,2049-06-01,1021.72
well-195,2049-07-01,1026.44
well-195,2049-08-01,1019.51
well-195,2049-09-01,1034.72
well-195,2049-10-01,1062.38
well-195,2049-11-01,1077.0
well-195,2049-12-01,1090.97
well-195,2050-01-01,1088.48
well-196,2048-02-01,668.66
well-196,2048-03-01,672.26
well-196,2048-04-01,674.37
well-196,2048-05-01,671.17
well-196,2048-06-01,673.21
well-196,2048-07-01,674.76
well-196,2048-08-01,676.81
well-196,2048-09-01,684.3
well-196,2048-10-01,689.49
well-196,2048-11-01,695.55
well-196,2048-12-01,693.97
well-196,2049-01-01,694.38
well-196,2049-02-01,694.53
well-196,2049-03-01,696.76
well-196,2049-04-01,695.37
well-196,2049-05-01,689.88
well-196,2049-06-01,706.7
well-196,2049-07-01,704.16
well-196,2049-08-01,700.43
well-196,2049-09-01,702.07
well-196,2049-10-01,702.84
well-196,2049-11-01,705.09
well-196,2049-12-01,690.75
well-196,2050-01-01,690.79
well-197,2048-02-01,751.87
well-197,2048-03-01,753.85
well-197,2048-04-01,753.85
well-197,2048-05-01,752.63
well-197,2048-06-01,769.59
well-197,2048-07-01,776.91
well-197,2048-08-01,776.1
well-197,2048-09-01,779.94
well-197,2048-10-01,786.86
well-197,2048-11-01,787.61
well-197,2048-12-01,796.72
well-197,2049-01-01,797.28
well-197,2049-02-01,797.33
well-197,2049-03-01,798.84
well-197,2049-04-01,795.57
well-197,2049-05-01,799.87
well-197,2049-06-01,805.7
well-197,2049-07-01,810.49
well-197,2049-08-01,810.92
well-197,2049-09-01,813.4
well-197,2049-10-01,810.92
well-197,2049-11-01,808.65
well-197,2049-12-01,807.68
well-197,2050-01-01,807.68
well-198,2048-02-01,915.3
well-198,2048-03-01,946.76
well-198,2048-04-01,946.77
well-198,2048-05-01,945.42
well-198,2048-06-01,936.72
well-198,2048-07-01,937.71
well-198,2048-08-01,950.4
well-198,2048-09-01,944.7
well-198,2048-10-01,960.63
well-198,2048-11-01,960.34
well-198,2048-12-01,962.55
well-198,2049-01-01,964.03
well-198,2049-02-01,956.65
well-198,2049-03-01,959.26
well-198,2049-04-01,962.91
well-198,2049-05-01,959.13
well-198,2049-06-01,959.67
well-198,2049-07-01,979.46
well-198,2049-08-01,993.11
well-198,2049-09-01,1007.5
well-198,2049-10-01,1009.51
well-198,2049-11-01,1017.22
well-198,2049-12-01,1026.51
well-198,2050-01-01,1027.29
well-199,2048-02-01,1305.3
well-199,2048-03-01,1309.09
well-199,2048-04-01,1309.09
well-199,2048-05-01,1308.16
well-199,2048-06-01,1308.16
well-199,2048-07-01,1314.03
well-199,2048-08-01,1320.74
well-199,2048-09-01,1324.1
well-199,2048-10-01,1332.62
well-199,2048-11-01,1334.51
well-199,2048-12-01,1332.62
well-199,2049-01-01,1332.01
well-199,2049-02-01,1340.59
well-199,2049-03-01,1346.86
well-199,2049-04-01,1349.84
well-199,2049-05-01,1360.28
well-199,2049-06-01,1351.18
well-199,2049-07-01,1338.81
well-199,2049-08-01,1339.69
well-199,2049-09-01,1339.69
well-199,2049-10-01,1351.57
well-199,2049-11-01,1352.13
well-199,2049-12-01,1352.12
well-199,2050-01-01,1352.12
well-2,2048-02-01,2795.53
well-2,2048-03-01,2819.97
well-2,2048-04-01,2835.84
well-2,2048-05-01,2833.24
well-2,2048-06-01,2842.08
well-2,2048-07-01,2889.29
well-2,2048-08-01,2888.3
well-2,2048-09-01,2888.36
well-2,2048-10-01,2888.15
well-2,2048-11-01,2888.18
well-2,2048-12-01,2936.29
well-2,2049-01-01,2936.29
well-2,2049-02-01,2936.27
well-2,2049-03-01,2934.51
well-2,2049-04-01,2936.27
well-2,2049-05-01,2934.69
well-2,2049-06-01,2936.27
well-2,2049-07-01,2933.81
well-2,2049-08-01,2939.28
well-2,2049-09-01,2954.94
well-2,2049-10-01,2918.35
well-2,2049-11-01,2943.87
well-2,2049-12-01,2964.54
well-2,2050-01-01,2975.76
well-20,2048-02-01,1144.95
well-20,2048-03-01,1150.59
well-20,2048-04-01,1152.06
well-20,2048-05-01,1151.62
well-20,2048-06-01,1156.35
well-20,2048-07-01,1154.51
well-20,2048-08-01,1146.7
well-20,2048-09-01,1148.72
well-20,2048-10-01,1148.51
well-20,2048-11-01,1151.62
well-20,2048-12-01,1123.45
well-20,2049-01-01,1126.05
well-20,2049-02-01,1123.9
well-20,2049-03-01,1124.17
well-20,2049-04-01,1124.17
well-20,2049-05-01,1123.51
well-20,2049-06-01,1123.06
well-20,2049-07-01,1150.28
well-20,2049-08-01,1119.16
well-20,2049-09-01,1148.83
well-20,2049-10-01,1104.31
well-20,2049-11-01,1158.67
well-20,2049-12-01,1159.07
well-20,2050-01-01,1159.35
well-200,2048-02-01,1367.03
well-200,2048-03-01,1362.37
well-200,2048-04-01,1382.19
well-200,2048-05-01,1396.46
well-200,2048-06-01,1394.16
well-200,2048-07-01,1389.8
well-200,2048-08-01,1380.99
well-200,2048-09-01,1380.99
well-200,2048-10-01,1394.16
well-200,2048-11-01,1398.6
well-200,2048-12-01,1407.07
well-200,2049-01-01,1385.58
well-200,2049-02-01,1408.21
well-200,2049-03-01,1421.17
well-200,2049-04-01,1428.03
well-200,2049-05-01,1430.27
well-200,2049-06-01,1426.87
well-200,2049-07-01,1426.87
well-200,2049-08-01,1437.69
well-200,2049-09-01,1473.2
well-200,2049-10-01,1461.74
well-200,2049-11-01,1486.59
well-200,2049-12-01,1492.18
well-200,2050-01-01,1498.24
well-201,2048-02-01,648.53
well-201,2048-03-01,651.21
well-201,2048-04-01,644.82
well-201,2048-05-01,641.76
well-201,2048-06-01,647.53
well-201,2048-07-01,646.99
well-201,2048-08-01,654.37
well-201,2048-09-01,658.4
well-201,2048-10-01,649.32
well-201,2048-11-01,660.65
well-201,2048-12-01,661.32
well-201,2049-01-01,654.33
well-201,2049-02-01,661.36
well-201,2049-03-01,678.55
well-201,2049-04-01,684.34
well-201,2049-05-01,692.4
well-201,2049-06-01,684.23
well-201,2049-07-01,692.63
well-201,2049-08-01,698.48
well-201,2049-09-01,690.94
well-201,2049-10-01,705.04
well-201,2049-11-01,687.92
well-201,2049-12-01,687.81
well-201,2050-01-01,687.85
well-202,2048-02-01,583.62
well-202,2048-03-01,588.27
well-202,2048-04-01,588.93
well-202,2048-05-01,606.51
well-202,2048-06-01,605.53
well-202,2048-07-01,604.49
well-202,2048-08-01,605.48
well-202,2048-09-01,608.78
well-202,2048-10-01,627.25
well-202,2048-11-01,627.25
well-202,2048-12-01,631.06
well-202,2049-01-01,631.19
well-202,2049-02-01,639.08
well-202,2049-03-01,636.04
well-202,2049-04-01,644.11
well-202,2049-05-01,649.37
well-202,2049-06-01,645.21
well-202,2049-07-01,664.61
well-202,2049-08-01,658.74
well-202,2049-09-01,662.12
well-202,2049-10-01,674.63
well-202,2049-11-01,680.11
well-202,2049-12-01,691.93
well-202,2050-01-01,687.66
well-203,2048-02-01,1075.31
well-203,2048-03-01,1081.38
well-203,2048-04-01,1085.97
well-203,2048-05-01,1084.22
well-203,2048-06-01,1082.57
well-203,2048-07-01,1083.06
well-203,2048-08-01,1084.38
well-203,2048-09-01,1074.1
well-203,2048-10-01,1061.54
well-203,2048-11-01,1069.95
well-203,2048-12-01,1080.53
well-203,2049-01-01,1080.84
well-203,2049-02-01,1082.18
well-203,2049-03-01,1066.37
well-203,2049-04-01,1080.25
well-203,2049-05-01,1082.34
well-203,2049-06-01,1075.5
well-203,2049-07-01,1081.03
well-203,2049-08-01,1084.83
well-203,2049-09-01,1059.55
well-203,2049-10-01,1082.4
well-203,2049-11-01,1081.32
well-203,2049-12-01,1080.89
well-203,2050-01-01,1082.46
well-204,2048-02-01,1478.14
well-204,2048-03-01,1478.08
well-204,2048-04-01,1468.2
well-204,2048-05-01,1468.28
well-204,2048-06-01,1477.96
well-204,2048-07-01,1488.34
well-204,2048-08-01,1488.34
well-204,2048-09-01,1516.0
well-204,2048-10-01,1520.87
well-204,2048-11-01,1574.35
well-204,2048-12-01,1568.69
well-204,2049-01-01,1568.45
well-204,2049-02-01,1575.66
well-204,2049-03-01,1566.84
well-204,2049-04-01,1569.94
well-204,2049-05-01,1588.39
well-204,2049-06-01,1590.81
well-204,2049-07-01,1590.36
well-204,2049-08-01,1585.09
well-204,2049-09-01,1578.83
well-204,2049-10-01,1575.41
well-204,2049-11-01,1619.94
well-204,2049-12-01,1632.38
well-204,2050-01-01,1634.11
well-205,2048-02-01,285.13
well-205,2048-03-01,285.13
well-205,2048-04-01,280.26
well-205,2048-05-01,280.26
well-205,2048-06-01,280.26
well-205,2048-07-01,273.03
well-205,2048-08-01,272.58
well-205,2048-09-01,259.18
well-205,2048-10-01,259.34
well-205,2048-11-01,258.0
well-205,2048-12-01,258.36
well-205,2049-01-01,257.21
well-205,2049-02-01,252.82
well-205,2049-03-01,252.66
well-205,2049-04-01,254.4
well-205,2049-05-01,250.93
well-205,2049-06-01,246.41
well-205,2049-07-01,244.7
well-205,2049-08-01,252.29
well-205,2049-09-01,260.66
well-205,2049-10-01,257.6
well-205,2049-11-01,259.52
well-205,2049-12-01,257.38
well-205,2050-01-01,255.77
well-206,2048-02-01,1025.45
well-206,2048-03-01,1035.35
well-206,2048-04-01,1029.32
well-206,2048-05-01,1028.71
well-206,2048-06-01,1028.61
well-206,2048-07-01,1042.89
well-206,2048-08-01,1035.09
well-206,2048-09-01,1038.76
well-206,2048-10-01,1035.83
well-206,2048-11-01,1033.29
well-206,2048-12-01,1037.09
well-206,2049-01-01,1034.28
well-206,2049-02-01,1040.17
well-206,2049-03-01,1038.3
well-206,2049-04-01,1042.46
well-206,2049-05-01,1070.7
well-206,2049-06-01,1075.2
well-206,2049-07-01,1038.96
well-206,2049-08-01,1055.32
well-206,2049-09-01,1056.15
well-206,2049-10-01,1056.97
well-206,2049-11-01,1071.82
well-206,2049-12-01,1079.47
well-206,2050-01-01,1080.85
well-207,2048-02-01,929.97
well-207,2048-03-01,907.19
well-207,2048-04-01,897.71
well-207,2048-05-01,891.96
well-207,2048-06-01,889.12
well-207,2048-07-01,874.06
well-207,2048-08-01,863.95
well-207,2048-09-01,871.43
well-207,2048-10-01,877.29
well-207,2048-11-01,877.24
well-207,2048-12-01,869.06
well-207,2049-01-01,881.31
well-207,2049-02-01,868.3
well-207,2049-03-01,865.56
well-207,2049-04-01,870.01
well-207,2049-05-01,873.92
well-207,2049-06-01,872.66
well-207,2049-07-01,865.14
well-207,2049-08-01,866.43
well-207,2049-09-01,871.63
well-207,2049-10-01,850.5
well-207,2049-11-01,836.43
well-207,2049-12-01,855.86
well-207,2050-01-01,866.31
well-208,2048-02-01,2008.31
well-208,2048-03-01,2015.84
well-208,2048-04-01,2003.01
well-208,2048-05-01,1998.75
well-208,2048-06-01,1984.22
well-208,2048-07-01,1995.19
well-208,2048-08-01,1943.83
well-208,2048-09-01,1965.42
well-208,2048-10-01,1981.97
well-208,2048-11-01,1989.08
well-208,2048-12-01,1987.86
well-208,2049-01-01,1987.86
well-208,2049-02-01,2001.57
well-208,2049-03-01,2003.46
well-208,2049-04-01,2019.66
well-208,2049-05-01,2056.47
well-208,2049-06-01,2058.8
well-208,2049-07-01,2046.38
well-208,2049-08-01,2093.03
well-208,2049-09-01,2092.45
well-208,2049-10-01,2101.21
well-208,2049-11-01,2102.84
well-208,2049-12-01,2098.17
well-208,2050-01-01,2098.17
well-209,2048-02-01,198.27
well-209,2048-03-01,201.93
well-209,2048-04-01,204.5
well-209,2048-05-01,206.73
well-209,2048-06-01,207.02
well-209,2048-07-01,206.86
well-209,2048-08-01,206.2
well-209,2048-09-01,206.2
well-209,2048-10-01,206.05
well-209,2048-11-01,205.73
well-209,2048-12-01,206.78
well-209,2049-01-01,207.61
well-209,2049-02-01,208.32
well-209,2049-03-01,208.32
well-209,2049-04-01,207.92
well-209,2049-05-01,208.86
well-209,2049-06-01,212.1
well-209,2049-07-01,211.36
well-209,2049-08-01,210.05
well-209,2049-09-01,214.54
well-209,2049-10-01,214.45
well-209,2049-11-01,214.45
well-209,2049-12-01,210.57
well-209,2050-01-01,209.37
well-21,2048-02-01,1953.77
well-21,2048-03-01,1956.91
well-21,2048-04-01,1953.9
well-21,2048-05-01,1953.9
well-21,2048-06-01,1956.42
well-21,2048-07-01,1956.29
well-21,2048-08-01,1956.07
well-21,2048-09-01,1957.39
well-21,2048-10-01,1961.27
well-21,2048-11-01,1968.7
well-21,2048-12-01,1968.69
well-21,2049-01-01,1968.92
well-21,2049-02-01,1967.11
well-21,2049-03-01,1967.7
well-21,2049-04-01,1981.79
well-21,2049-05-01,1996.69
well-21,2049-06-01,1992.94
well-21,2049-07-01,1995.77
well-21,2049-08-01,1994.27
well-21,2049-09-01,1990.34
well-21,2049-10-01,1996.9
well-21,2049-11-01,1994.56
well-21,2049-12-01,1989.6
well-21,2050-01-01,1989.6
well-210,2048-02-01,527.65
well-210,2048-03-01,528.93
well-210,2048-04-01,539.48
well-210,2048-05-01,531.37
well-210,2048-06-01,524.27
well-210,2048-07-01,531.45
well-210,2048-08-01,534.13
well-210,2048-09-01,540.09
well-210,2048-10-01,547.97
well-210,2048-11-01,547.69
well-210,2048-12-01,554.63
well-210,2049-01-01,555.6
well-210,2049-02-01,571.44
well-210,2049-03-01,573.01
well-210,2049-04-01,581.38
well-210,2049-05-01,588.78
well-210,2049-06-01,592.49
well-210,2049-07-01,603.59
well-210,2049-08-01,605.41
well-210,2049-09-01,620.63
well-210,2049-10-01,651.18
well-210,2049-11-01,655.42
well-210,2049-12-01,668.38
well-210,2050-01-01,664.65
well-211,2048-02-01,469.11
well-211,2048-03-01,468.92
well-211,2048-04-01,469.22
well-211,2048-05-01,470.9
well-211,2048-06-01,471.32
well-211,2048-07-01,472.0
well-211,2048-08-01,474.02
well-211,2048-09-01,477.14
well-211,2048-10-01,475.06
well-211,2048-11-01,476.09
well-211,2048-12-01,485.69
well-211,2049-01-01,491.19
well-211,2049-02-01,498.33
well-211,2049-03-01,498.85
well-211,2049-04-01,504.05
well-211,2049-05-01,503.45
well-211,2049-06-01,511.22
well-211,2049-07-01,510.71
well-211,2049-08-01,512.11
well-211,2049-09-01,540.32
well-211,2049-10-01,550.8
well-211,2049-11-01,553.44
well-211,2049-12-01,549.44
well-211,2050-01-01,549.44
well-212,2048-02-01,595.29
well-212,2048-03-01,600.39
well-212,2048-04-01,596.7
well-212,2048-05-01,595.98
well-212,2048-06-01,595.36
well-212,2048-07-01,597.31
well-212,2048-08-01,595.96
well-212,2048-09-01,610.83
well-212,2048-10-01,622.53
well-212,2048-11-01,619.92
well-212,2048-12-01,631.42
well-212,2049-01-01,630.19
well-212,2049-02-01,631.8
well-212,2049-03-01,635.55
well-212,2049-04-01,645.54
well-212,2049-05-01,645.23
well-212,2049-06-01,667.42
well-212,2049-07-01,681.21
well-212,2049-08-01,690.08
well-212,2049-09-01,697.71
well-212,2049-10-01,688.19
well-212,2049-11-01,706.6
well-212,2049-12-01,695.63
well-212,2050-01-01,697.28
well-213,2048-02-01,832.57
well-213,2048-03-01,837.4
well-213,2048-04-01,835.29
well-213,2048-05-01,826.36
well-213,2048-06-01,834.64
well-213,2048-07-01,842.7
well-213,2048-08-01,842.15
well-213,2048-09-01,864.02
well-213,2048-10-01,878.86
well-213,2048-11-01,881.17
well-213,2048-12-01,869.78
well-213,2049-01-01,882.25
well-213,2049-02-01,882.5
well-213,2049-03-01,897.07
well-213,2049-04-01,905.57
well-213,2049-05-01,895.44
well-213,2049-06-01,897.43
well-213,2049-07-01,889.01
well-213,2049-08-01,924.23
well-213,2049-09-01,941.83
well-213,2049-10-01,950.8
well-213,2049-11-01,974.75
well-213,2049-12-01,982.52
well-213,2050-01-01,981.2
well-214,2048-02-01,912.76
well-214,2048-03-01,912.52
well-214,2048-04-01,901.91
well-214,2048-05-01,907.92
well-214,2048-06-01,910.62
well-214,2048-07-01,914.75
well-214,2048-08-01,921.76
well-214,2048-09-01,937.71
well-214,2048-10-01,944.4
well-214,2048-11-01,934.09
well-214,2048-12-01,956.75
well-214,2049-01-01,968.5
well-214,2049-02-01,977.84
well-214,2049-03-01,975.47
well-214,2049-04-01,974.0
well-214,2049-05-01,978.03
well-214,2049-06-01,972.44
well-214,2049-07-01,985.88
well-214,2049-08-01,998.82
well-214,2049-09-01,1004.05
well-214,2049-10-01,1001.4
well-214,2049-11-01,1001.91
well-214,2049-12-01,1003.54
well-214,2050-01-01,1003.54
well-215,2048-02-01,964.85
well-215,2048-03-01,974.49
well-215,2048-04-01,967.02
well-215,2048-05-01,982.24
well-215,2048-06-01,982.38
well-215,2048-07-01,983.18
well-215,2048-08-01,986.01
well-215,2048-09-01,992.82
well-215,2048-10-01,995.53
well-215,2048-11-01,996.18
well-215,2048-12-01,996.56
well-215,2049-01-01,1005.58
well-215,2049-02-01,993.99
well-215,2049-03-01,995.12
well-215,2049-04-01,1010.73
well-215,2049-05-01,1026.84
well-215,2049-06-01,1058.62
well-215,2049-07-01,1058.04
well-215,2049-08-01,1084.68
well-215,2049-09-01,1062.99
well-215,2049-10-01,1103.94
well-215,2049-11-01,1128.35
well-215,2049-12-01,1144.6
well-215,2050-01-01,1142.11
well-216,2048-02-01,535.0
well-216,2048-03-01,548.21
well-216,2048-04-01,548.21
well-216,2048-05-01,547.49
well-216,2048-06-01,552.82
well-216,2048-07-01,557.75
well-216,2048-08-01,554.15
well-216,2048-09-01,558.98
well-216,2048-10-01,556.5
well-216,2048-11-01,560.61
well-216,2048-12-01,548.55
well-216,2049-01-01,546.9
well-216,2049-02-01,546.9
well-216,2049-03-01,546.1
well-216,2049-04-01,546.13
well-216,2049-05-01,548.27
well-216,2049-06-01,546.18
well-216,2049-07-01,550.0
well-216,2049-08-01,562.83
well-216,2049-09-01,577.44
well-216,2049-10-01,583.46
well-216,2049-11-01,578.93
well-216,2049-12-01,583.14
well-216,2050-01-01,584.63
well-217,2048-02-01,2537.94
well-217,2048-03-01,2537.94
well-217,2048-04-01,2537.94
well-217,2048-05-01,2542.34
well-217,2048-06-01,2497.33
well-217,2048-07-01,2498.59
well-217,2048-08-01,2495.84
well-217,2048-09-01,2497.57
well-217,2048-10-01,2500.82
well-217,2048-11-01,2511.59
well-217,2048-12-01,2529.17
well-217,2049-01-01,2549.65
well-217,2049-02-01,2561.05
well-217,2049-03-01,2646.24
well-217,2049-04-01,2654.28
well-217,2049-05-01,2656.87
well-217,2049-06-01,2664.67
well-217,2049-07-01,2684.76
well-217,2049-08-01,2681.91
well-217,2049-09-01,2729.44
well-217,2049-10-01,2735.01
well-217,2049-11-01,2740.08
well-217,2049-12-01,2730.14
well-217,2050-01-01,2731.46
well-218,2048-02-01,1315.53
well-218,2048-03-01,1319.24
well-218,2048-04-01,1328.37
well-218,2048-05-01,1326.52
well-218,2048-06-01,1329.42
well-218,2048-07-01,1319.96
well-218,2048-08-01,1324.89
well-218,2048-09-01,1330.15
well-218,2048-10-01,1330.67
well-218,2048-11-01,1329.85
well-218,2048-12-01,1328.58
well-218,2049-01-01,1335.8
well-218,2049-02-01,1328.56
well-218,2049-03-01,1320.56
well-218,2049-04-01,1412.44
well-218,2049-05-01,1429.43
well-218,2049-06-01,1447.34
well-218,2049-07-01,1421.81
well-218,2049-08-01,1439.34
well-218,2049-09-01,1439.46
well-218,2049-10-01,1440.14
well-218,2049-11-01,1447.33
well-218,2049-12-01,1447.26
well-218,2050-01-01,1447.26
well-219,2048-02-01,1252.67
well-219,2048-03-01,1257.84
well-219,2048-04-01,1255.16
well-219,2048-05-01,1259.11
